puzzle_id,label,row_hints,col_hints,num_solutions,solving_time_sec
1395,6,"[[], [], [3], [2], [], [1], [2], [1], [1], [2, 2, 1], [2, 1, 2], [3, 1], [1, 1], [1, 1], [1, 1], [2, 2], [], [], [], []]","[[], [], [], [], [], [], [3], [8], [2, 1, 2], [1, 2, 1], [2, 1], [1], [1, 1], [1], [2, 1], [4], [], [], [], []]",4,0.11200308799743652
1396,9,"[[], [], [], [], [], [4], [8], [8], [2, 4], [3, 4], [3, 3], [2, 3], [8], [8], [3], [3], [3], [3], [3], []]","[[], [], [], [], [2], [4], [8], [2, 2], [3, 2], [3, 2], [5, 2], [14], [13], [13], [], [], [], [], [], []]",1,0.07586669921875
1397,6,"[[], [], [2], [4], [3], [3], [3], [3], [3], [3], [2, 2], [8], [8], [8], [7], [6], [], [], [], []]","[[], [], [], [], [], [], [3], [7], [10], [5, 5], [4, 5], [3, 6], [3, 6], [2, 5], [1], [], [], [], [], []]",2,0.0637664794921875
1398,0,"[[], [], [], [3], [7], [4, 3], [3, 2], [3, 2], [3, 2], [2, 1], [2, 1], [2, 2], [1, 2], [2, 2], [2, 2], [10], [5], [], [], []]","[[], [], [], [], [7], [4, 3], [3, 2], [4, 2], [4, 2], [2, 2], [3, 2], [2, 1], [2, 2], [2, 2], [5, 3], [9], [], [], [], []]",1,0.1522064208984375
1399,7,"[[], [], [], [], [5], [8], [2, 2], [2, 2], [2, 1], [2], [4, 2], [5], [2], [2], [2], [2], [2], [2], [1], []]","[[], [], [], [], [4], [5], [2], [2], [2, 1], [2, 2], [3, 9], [14], [1], [1], [1], [1], [], [], [], []]",1,0.08054375648498535
14,6,"[[], [2], [2], [2], [1], [2], [1], [2, 2], [2, 4], [3, 2, 2], [3, 2, 2], [5, 3], [9], [7], [4], [2], [], [], [], []]","[[], [], [], [], [], [], [4], [7], [10], [5, 5], [3, 7], [3, 3], [2, 3], [2, 3], [5], [2], [], [], [], []]",1,0.09759807586669922
140,5,"[[], [], [], [1], [7], [1], [2], [2], [2], [8], [4, 1], [1], [1], [1], [1, 2], [2, 2], [3], [], [], []]","[[], [], [], [], [], [2], [2, 1], [1, 5], [7], [1, 2, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 2, 2], [1, 4], [], [], [], [], []]",4,0.12045121192932129
1400,7,"[[], [], [], [], [], [8], [11], [2, 2], [2], [3], [3], [2], [2], [2], [3], [2], [2], [3], [3], []]","[[], [], [], [], [2], [2], [2], [2], [2], [2, 5], [2, 6], [2, 6, 2], [8], [6], [1], [], [], [], [], []]",1,0.06532096862792969
1401,9,"[[], [], [], [], [], [], [6, 2], [3, 2], [2, 1], [1, 1], [2, 1], [1, 3], [2, 2, 1], [6, 2], [2], [2], [1], [1], [], []]","[[], [], [3], [1, 2], [1, 1], [2, 1], [2, 1], [1, 1], [1, 1], [1, 1], [1, 1], [2], [2], [2, 1], [10], [5], [], [], [], []]",1,0.13701081275939941
1402,7,"[[], [], [], [], [], [1], [9], [1, 2], [1, 2], [1, 1], [2], [2], [2], [2], [2], [2], [2], [2], [2], []]","[[], [], [], [], [], [2], [4], [1], [1], [1], [1], [1, 8], [13], [3, 1], [], [], [], [], [], []]",2,0.06936216354370117
1403,6,"[[], [1], [1], [1], [1], [2], [3], [2], [1, 2], [1, 5], [2, 1], [1, 2], [1, 3], [1, 5], [7], [4], [], [], [], []]","[[], [], [], [], [], [], [4, 2], [3, 2], [3, 2], [3, 2], [6], [2, 2], [1, 2], [2, 2], [2, 3], [4], [], [], [], []]",1,0.10425543785095215
1404,7,"[[], [], [], [], [], [], [8], [3, 2], [1], [1], [2], [2], [2], [2], [1], [1], [], [], [1], [1]]","[[], [], [], [], [1], [2], [2], [1, 1], [1, 1], [1], [1, 2], [1, 2], [2, 4], [5], [], [], [], [], [], []]",4,0.08135366439819336
1405,1,"[[], [], [], [1], [1], [2], [2], [2], [1], [2], [2], [2], [2], [2], [1], [2], [1], [], [], []]","[[], [], [], [], [], [], [], [], [2], [7], [9], [5], [], [], [], [], [], [], [], []]",1,0.02739715576171875
1406,1,"[[], [], [], [2], [1], [1], [2], [2], [2], [1], [1], [1], [1], [1], [2], [2], [2], [], [], []]","[[], [], [], [], [], [], [], [], [], [10], [5, 3], [1, 1], [1], [], [], [], [], [], [], []]",2,0.036191701889038086
1407,1,"[[], [], [], [], [2], [3], [4], [3], [3], [3], [2], [2], [3], [2], [3], [2], [3], [3], [], []]","[[], [], [], [], [], [], [4], [6], [4, 2], [4], [2], [4], [3], [4], [3], [2], [], [], [], []]",1,0.049657344818115234
1408,7,"[[], [], [], [], [3], [5], [2, 2], [1, 3, 2], [4, 2], [4, 2], [2, 1], [3, 2], [3, 2], [2, 2], [1], [2], [2], [2], [1], []]","[[], [], [2], [3], [4], [3], [3], [2], [2], [3, 4], [2, 4], [1, 2], [1, 3], [2, 3], [6], [5], [], [], [], []]",2,0.11978554725646973
1409,3,"[[], [], [2], [2], [3], [1], [2], [2], [2], [5], [2], [1], [], [2], [2, 3], [8], [], [], [], []]","[[], [], [], [], [2], [2], [1], [1], [1], [2, 1, 1], [2, 1, 2], [1, 1, 2], [1, 2, 2], [1, 4, 1], [4], [2], [], [], [], []]",10,0.08969759941101074
141,2,"[[], [], [], [2], [6], [7], [2], [2], [2], [2], [3], [2], [3, 2], [3, 4], [5, 2], [6], [2], [], [], []]","[[], [], [], [], [], [1], [5], [1, 6], [2, 6], [2, 2, 2], [2, 3, 2], [6, 1], [5, 2], [2, 2], [2], [1], [], [], [], []]",3,0.09228658676147461
1410,6,"[[], [1], [2], [1], [2], [1], [2], [3], [2], [1, 4], [2, 2, 1], [2, 1, 2], [2, 2, 2], [2, 6], [4], [1], [], [], [], []]","[[], [], [], [], [4], [5], [2, 1], [3, 1], [2, 2], [2, 3], [1, 2], [2, 1, 1], [2, 1, 1], [2, 1], [1, 2], [1, 2], [3], [], [], []]",20,0.18072843551635742
1411,4,"[[], [], [], [1], [1], [2], [2, 2], [2, 3], [3, 2], [2, 2], [7], [14], [2, 3], [2, 2], [2], [2], [2], [], [], []]","[[], [], [], [], [3], [3], [4], [6], [3, 2], [7], [7], [6], [7], [4, 1], [1, 1], [1], [1], [1], [], []]",1,0.09427475929260254
1412,7,"[[], [], [], [], [], [1], [8], [8], [3, 2], [1, 2], [2], [2], [2], [2], [1], [2], [2], [1], [1], []]","[[], [], [], [], [], [1], [2, 2], [2, 2], [3, 2], [2, 3], [2, 3], [2, 2], [5], [3], [2], [2], [], [], [], []]",5,0.09416604042053223
1413,4,"[[], [], [], [], [2], [2, 1], [1], [1, 1], [1, 1], [1, 1], [1, 1], [9], [2], [2], [1], [2], [2], [1], [], []]","[[], [], [], [], [], [3], [4, 1], [2, 1], [1], [1], [1], [1, 2], [7], [7], [1, 1], [], [], [], [], []]",1,0.09400010108947754
1414,0,"[[], [], [], [2], [1], [2], [1, 1], [1, 1], [2, 1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 2], [1, 2], [2, 1], [2], [], [], []]","[[], [], [], [], [], [], [], [8], [3, 1], [1], [1, 1], [1, 2], [2, 2], [9], [], [], [], [], [], []]",5,0.09804034233093262
1415,4,"[[], [], [], [], [], [1], [4, 2], [3, 2], [3, 2], [11], [12], [12], [5], [2], [2], [2], [1], [1], [1], []]","[[], [], [], [], [3], [3], [4], [6], [6, 1], [2, 3, 4], [1, 3, 2], [5], [5], [4], [7], [4, 3], [], [], [], []]",1,0.09378600120544434
1416,1,"[[], [], [], [1], [1], [1], [1], [2], [1], [2], [2], [1], [1], [1], [2], [2], [2], [], [], []]","[[], [], [], [], [], [], [], [], [], [3], [14], [1, 2], [], [], [], [], [], [], [], []]",1,0.040518999099731445
1417,6,"[[], [1], [3], [2], [2], [2], [2], [2], [2], [1], [2, 5], [9], [8], [7], [4], [2], [], [], [], []]","[[], [], [], [], [], [], [1], [6], [9], [4, 4], [3, 3], [3, 4], [3, 4], [1, 4], [3], [2], [], [], [], []]",1,0.06579852104187012
1418,2,"[[], [], [2, 2], [5], [5], [4], [2], [2], [2], [2], [2], [4], [10], [10], [2, 2], [4], [], [], [], []]","[[], [], [], [], [], [1], [4], [3, 1], [1, 5], [4, 5], [4, 5], [8, 2], [7, 2], [2, 2], [2], [2], [], [], [], []]",1,0.08218216896057129
1419,8,"[[], [], [], [], [6], [7], [3, 2], [2, 1], [2, 2], [6], [5], [2, 2], [2, 1], [2, 1], [1, 1], [2, 2], [3], [], [], []]","[[], [], [], [], [], [], [4, 1], [11], [3, 4, 1], [2, 2, 1], [2, 2, 1], [2, 2, 1], [2, 1, 1, 1], [5, 5], [1], [], [], [], [], []]",1,0.13255596160888672
142,3,"[[], [], [], [], [5], [8], [], [1], [2], [2], [2], [1], [2], [2], [1], [2], [1], [3], [2], []]","[[], [], [], [], [1], [1], [2], [2], [2], [2, 1, 2], [2, 3, 2], [1, 2, 3], [6], [2], [], [], [], [], [], []]",1,0.0606229305267334
1420,3,"[[], [], [], [2, 1], [8], [8], [1, 4], [4], [7], [10], [10], [5], [5], [9], [10], [8], [3], [], [], []]","[[], [], [], [2], [3], [3], [3, 3, 2], [2, 3, 3], [8, 4], [7, 4], [7, 4], [10], [8], [7], [6], [6], [], [], [], []]",2,0.10953426361083984
1421,6,"[[], [], [1], [2], [2], [1], [1], [2], [2], [1], [1], [1], [1], [1], [4], [6], [], [], [], []]","[[], [], [], [], [], [], [], [1], [6], [3, 2], [3, 2], [2, 2], [1, 1], [1], [2], [], [], [], [], []]",8,0.0621638298034668
1422,8,"[[], [], [], [], [10], [3, 6], [3, 1, 2], [3, 2], [2, 2], [2, 3], [5], [4], [5], [3, 1], [2, 2], [2, 3], [6], [6], [], []]","[[], [], [], [], [2], [5], [4, 2, 2], [5, 3, 2], [6, 2, 2], [1, 4, 3], [1, 8], [2, 2, 2], [3, 2], [2, 2], [2, 2], [5], [2], [], [], []]",1,0.15263819694519043
1423,7,"[[], [], [], [], [], [4], [10], [5, 1], [1], [1], [2], [2], [3], [2], [2], [1], [2], [2], [1], []]","[[], [], [], [], [2], [2], [2], [2], [2, 2], [1, 2], [2, 3], [2, 3], [2, 4], [2, 4], [2], [], [], [], [], []]",3,0.09606003761291504
1424,6,"[[], [], [], [1], [2], [2], [2], [2, 2], [2, 4], [2, 2, 2], [2, 2, 2], [3, 4], [10], [10], [], [], [], [], [], []]","[[], [], [], [], [8], [8], [3], [3], [2], [2], [2], [2], [5], [6], [2, 3], [2, 3], [3], [2], [], []]",1,0.08340263366699219
1425,7,"[[], [], [], [], [1, 2], [5], [7], [8], [8], [4, 3], [4, 3], [2], [3], [2], [3], [3], [2], [2], [2], []]","[[], [], [], [], [1], [2], [4], [5], [4], [4, 5], [5, 7], [11], [9], [7], [], [], [], [], [], []]",1,0.07979917526245117
1426,7,"[[], [], [], [], [], [7], [10], [3, 3], [2, 3], [3], [3], [2], [2], [2], [2], [2], [2], [2], [2], []]","[[], [], [], [], [3], [3], [2], [2], [2], [2, 5], [2, 7], [9], [7], [6], [], [], [], [], [], []]",1,0.05712604522705078
1427,1,"[[], [], [], [], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [], [], []]","[[], [], [], [], [], [], [], [], [], [], [13], [], [], [], [], [], [], [], [], []]",1,0.022867918014526367
1428,8,"[[], [], [], [], [7], [4], [1, 1], [1, 1], [2, 1], [2, 3], [1, 2], [2], [3], [1, 1], [1, 2], [1, 2], [2, 2], [1, 1, 1], [], []]","[[], [], [], [], [], [], [4], [2, 2], [2, 2, 4], [2, 2, 1], [1, 4, 2], [1, 2, 1], [1, 1, 2, 1], [1, 1, 1], [3, 2], [1], [], [], [], []]",5,0.1736457347869873
1429,3,"[[], [], [], [], [4], [7], [3, 1], [1, 4], [5], [5], [2, 2], [1, 1], [1], [1], [2, 2], [3, 2], [5], [2], [], []]","[[], [], [], [], [], [], [3, 2], [2, 3], [2, 2, 2], [2, 3, 2], [2, 3, 2], [6, 1], [2, 4, 2], [9], [], [], [], [], [], []]",1,0.12402582168579102
143,5,"[[], [], [], [5], [2], [2], [2], [3], [3], [4], [4], [1], [1], [1], [3], [1, 4], [3], [], [], []]","[[], [], [], [], [], [1], [2, 1], [3, 1], [4, 1], [3, 1, 1], [2, 2, 1], [1, 2, 2], [1, 2, 2], [1, 1, 1], [3], [], [], [], [], []]",4,0.1301267147064209
1430,2,"[[], [], [], [], [9], [10], [3], [3], [4], [4], [5], [6], [9], [10], [11], [8], [], [], [], []]","[[], [], [], [], [2], [2], [2, 3], [2, 5], [2, 5], [2, 6], [2, 7], [12], [12], [6, 4], [1, 3], [3], [1], [], [], []]",1,0.07074403762817383
1431,4,"[[], [], [], [], [2], [3, 2], [2, 1], [2, 2], [2, 2], [2, 2], [2, 1], [12], [9], [2, 2], [1], [1], [1], [1], [], []]","[[], [], [], [], [6], [6], [1, 2], [2, 2], [2, 2], [3], [3], [2], [3], [7], [6], [4, 1], [1], [1], [], []]",1,0.09665513038635254
1432,8,"[[], [], [], [1], [3], [3], [3, 1], [2, 2], [1, 2], [2, 1], [2, 1], [9], [2, 4], [4], [1, 2], [3], [3], [], [], []]","[[], [], [], [], [2], [4], [2, 1], [3, 1], [3, 2], [2, 2], [1, 1, 1], [1, 6], [3, 2], [6], [2, 3], [2], [2], [], [], []]",18,0.1418759822845459
1433,6,"[[], [], [2], [3], [3], [2], [2], [2], [3], [7], [7], [8], [7], [6], [5], [4], [], [], [], []]","[[], [], [], [], [], [], [5], [7], [8], [10], [11], [4, 5], [3, 4], [1, 3], [], [], [], [], [], []]",1,0.056996822357177734
1434,6,"[[], [], [2], [2], [2], [2], [2], [2], [2], [6], [2, 4], [2, 2], [2, 1], [2, 1], [6], [5], [], [], [], []]","[[], [], [], [], [], [], [1], [8], [11], [4, 1, 2], [2, 2, 2], [2, 2], [2, 2], [6], [], [], [], [], [], []]",1,0.08039975166320801
1435,9,"[[], [], [], [], [3], [2], [2], [2, 2], [3, 2], [1, 3], [1, 1, 2], [4, 2], [2], [2], [2], [2], [1], [1], [], []]","[[], [], [], [], [], [], [4], [2, 1], [3, 1], [2, 1], [2, 1], [1, 1], [1, 11], [9], [], [], [], [], [], []]",1,0.08791470527648926
1436,1,"[[], [], [], [1], [2], [2], [1], [1], [2], [1], [2], [2], [2], [2], [1], [2], [1], [], [], []]","[[], [], [], [], [], [], [], [], [1], [7], [6], [6], [2], [], [], [], [], [], [], []]",1,0.035797834396362305
1437,7,"[[], [], [], [], [6], [8], [3], [3], [3], [3], [3], [2], [3], [3], [2], [3], [3], [3], [2], []]","[[], [], [], [], [], [], [1], [1], [2, 2], [2, 7], [2, 10], [10, 1], [7], [5], [], [], [], [], [], []]",2,0.049120187759399414
1438,0,"[[], [], [2], [3, 2], [3, 2], [3, 2], [2, 1], [2, 2], [3, 2], [2, 2], [2, 2], [2, 3], [2, 3], [2, 4], [8], [7], [], [], [], []]","[[], [], [], [], [], [6], [13], [7, 2], [4, 2], [2], [2], [1, 3], [2, 3], [2, 4], [9], [6], [], [], [], []]",1,0.1148521900177002
1439,6,"[[], [1], [2], [2], [2], [2], [2], [2], [3], [3, 4], [2, 6], [4, 2], [3, 2], [4, 1], [2, 5], [3, 2], [], [], [], []]","[[], [], [], [], [], [], [8], [9], [4, 3, 1], [3, 2, 2], [3, 1, 2], [3, 2, 2], [1, 2, 1], [2, 1], [5], [2], [], [], [], []]",1,0.14593005180358887
144,4,"[[], [], [], [], [2, 1], [1, 1], [1, 1], [1, 2], [1, 2], [1, 3], [2, 2, 2], [2], [2], [2], [2], [2], [2], [2], [], []]","[[], [], [], [], [], [4], [3, 1], [1], [], [1], [1], [1], [11], [12], [2], [], [], [], [], []]",1,0.07654404640197754
1440,6,"[[], [], [], [2], [5], [6], [5], [4], [3], [4], [7], [8], [8], [8], [8], [8], [4], [], [], []]","[[], [], [], [], [], [5], [7], [8], [8], [11], [11], [5, 6], [4, 6], [3], [3], [3], [], [], [], []]",1,0.05806565284729004
1441,3,"[[], [], [], [], [7], [1, 2], [1], [1], [1], [2], [4], [2], [1], [], [1], [2], [5], [3], [], []]","[[], [], [], [], [], [2], [1], [1, 1, 1], [1, 2, 2], [1, 2, 2], [1, 1, 1, 2], [4, 1], [1, 1, 1], [2, 2], [], [], [], [], [], []]",2,0.10430121421813965
1442,9,"[[], [], [], [], [], [3], [1], [4], [1, 1, 2], [1, 2, 2], [4, 1], [1], [1], [1], [2], [1], [1], [], [1], []]","[[], [], [], [], [], [3], [1, 1], [1, 1], [1, 2], [1, 1], [1], [2, 1], [1, 2], [1, 2], [6], [2], [], [], [], []]",101,0.15682148933410645
1443,2,"[[], [2], [2], [3], [3], [2, 2], [2], [1], [1], [3, 2], [5, 2], [2, 4], [2, 4], [2, 9], [2, 3], [3], [], [], [], []]","[[], [], [], [], [4], [5], [2, 1], [2, 2], [2, 2], [2, 2], [1, 3], [3, 3], [4, 5], [10, 2], [2, 1], [1], [1], [1], [], []]",1,0.14050889015197754
1444,7,"[[], [], [], [], [6], [8], [3], [3], [3], [2], [5], [5], [2], [2], [3], [2], [2], [2], [], []]","[[], [], [], [], [], [], [1], [2, 2], [2, 4], [2, 6], [2, 5], [8], [8], [4, 2], [], [], [], [], [], []]",1,0.07044625282287598
1445,5,"[[], [], [], [], [2], [4], [2], [1], [3], [2], [1], [2], [2], [1], [1], [2], [2], [2], [2], []]","[[], [], [], [], [], [], [1], [1, 2], [3, 2], [2, 2, 2], [2, 1, 2], [2, 4], [1, 2], [], [], [], [], [], [], []]",23,0.10324788093566895
1446,0,"[[], [], [], [3], [6], [7], [3, 2], [3, 2], [3, 2], [2, 2], [2, 2], [2, 3], [2, 2], [2, 2], [3, 4], [7], [5], [], [], []]","[[], [], [], [], [], [5], [10], [4, 3], [3, 2], [3, 2], [2, 3], [3, 2], [3, 3], [3, 4], [9], [7], [], [], [], []]",1,0.12091255187988281
1447,2,"[[], [], [], [4], [4, 2], [3, 1], [2, 1], [1, 2], [2], [1], [3], [5, 2], [14], [14], [3], [], [], [], [], []]","[[], [], [], [], [1], [3], [3, 4], [3, 3], [2, 3], [2, 4], [2, 4], [1, 3, 2], [2, 2, 2], [4, 2], [2], [2], [2], [3], [3], []]",1,0.1106405258178711
1448,0,"[[], [], [], [1], [4, 5], [10], [5, 3], [1, 1, 2], [1, 2], [1, 2], [1, 2], [2, 2], [2, 3], [2, 2], [11], [10], [], [], [], []]","[[], [], [], [], [10], [3, 4], [5, 2], [3, 2], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [3, 2], [2, 2], [3, 4], [6], [4], [], []]",1,0.17602753639221191
1449,3,"[[], [], [], [3], [4], [2], [2], [3], [4], [2], [3], [2], [2], [2], [9], [9], [1], [], [], []]","[[], [], [], [], [], [2], [1, 2], [2, 2], [2, 2], [1, 3, 3], [2, 4, 2], [4, 3, 2], [3, 5], [3], [], [], [], [], [], []]",1,0.07214045524597168
145,5,"[[], [], [2], [3], [5], [5], [3], [2], [2], [3], [5], [6], [1], [2], [2, 3], [7], [], [], [], []]","[[], [], [], [], [2], [2], [3, 1], [3, 1], [5, 2], [2, 2, 2], [1, 2, 3], [2, 3], [3], [2], [2], [3], [3], [2], [], []]",2,0.09460687637329102
1450,4,"[[], [], [], [1], [1, 1], [1, 1], [1, 2], [1, 2], [1, 2], [1, 2], [1, 2], [2, 3], [6], [5], [2], [1], [1], [], [], []]","[[], [], [], [], [], [], [8], [1, 2], [2], [2], [2], [9], [12], [1, 1], [], [], [], [], [], []]",2,0.09492683410644531
1451,2,"[[], [], [], [], [], [], [8], [5, 2], [3, 2], [2], [1], [9], [6], [1], [1], [2], [], [], [], []]","[[], [], [], [], [1], [2], [3], [2, 1], [2, 2], [2, 3], [1, 4], [4, 2], [3, 2], [1, 2], [2], [1], [1], [1], [], []]",1,0.10154366493225098
1452,5,"[[], [], [], [], [], [1], [5], [1], [], [1], [2], [2], [2], [2, 4], [], [], [], [], [], []]","[[], [], [], [], [1], [1], [], [1], [1], [2, 1], [1, 2], [1, 4], [1, 2], [1], [], [], [1], [], [], []]",6,0.06327533721923828
1453,9,"[[], [], [], [], [], [2], [3, 2], [1, 2], [1, 2], [2, 4], [7], [2], [2], [2], [3], [3], [2], [2], [2], []]","[[], [], [], [], [], [2], [2, 2], [1, 1], [1, 1], [1, 2], [1, 2], [10], [13], [5], [], [], [], [], [], []]",1,0.10502147674560547
1454,4,"[[], [], [], [2], [2, 1], [2, 1], [1], [1, 1], [1, 1], [3, 1, 1], [7, 1], [11], [1, 4], [3], [2], [3], [2], [], [], []]","[[], [], [], [], [3], [6], [2, 3], [2, 2], [3], [2], [2], [2, 1], [6], [10], [4, 3], [1], [], [], [], []]",1,0.09866523742675781
1455,3,"[[], [], [], [], [10], [4, 1, 3], [2], [2], [3], [4], [4], [5], [9], [10], [2], [2], [3], [3], [], []]","[[], [], [], [], [2, 2], [2, 2], [2, 3], [2, 3], [1, 3], [2, 4], [1, 5], [2, 3, 2, 2], [7, 2, 2], [6, 5], [2], [], [], [], [], []]",1,0.11494040489196777
1456,7,"[[], [], [], [], [], [], [13], [13], [2], [2], [3], [2], [2], [1], [2], [2], [1], [2], [2], [2]]","[[], [], [2], [2], [2], [2], [2], [2], [2], [2], [2, 6], [2, 6, 3], [2, 4], [5], [3], [], [], [], [], []]",1,0.06200456619262695
1457,5,"[[], [], [], [], [], [], [1, 7], [2, 2], [3], [7], [2, 2], [2], [1], [2], [5], [2], [], [], [], []]","[[], [], [], [], [], [], [3, 1], [4, 1], [3, 2], [1, 1, 2], [1, 2], [1, 5], [2, 3], [1], [1], [1], [1], [1], [1], []]",2,0.12008905410766602
1458,4,"[[], [], [], [], [2, 2], [2, 2], [2, 1], [2, 1], [2], [2, 1], [2, 1], [1, 2], [6], [4], [2], [2], [1], [1], [], []]","[[], [], [], [], [], [], [7], [7], [2], [2], [2], [6], [5], [4], [4], [2], [], [], [], []]",1,0.07565951347351074
1459,5,"[[], [], [], [5], [5], [2], [2], [2], [4], [5], [2], [1], [2], [1, 1], [2, 2], [7], [2], [], [], []]","[[], [], [], [], [], [], [3], [5, 2], [3, 1, 3], [2, 2, 2], [2, 1, 2], [2, 1, 1], [1, 1, 2], [2, 2], [4], [1], [], [], [], []]",1,0.12303519248962402
146,6,"[[], [], [1], [3], [1], [1], [1], [1], [], [1], [1], [2], [2, 1], [2, 1], [1, 2], [4], [], [], [], []]","[[], [], [], [], [], [], [], [3], [7], [2, 1], [2, 1], [1, 2], [1, 1], [2, 2], [], [], [], [], [], []]",9,0.07372021675109863
1460,8,"[[], [], [], [], [6], [4, 2], [2, 2], [3, 2], [6], [2], [4], [2, 2], [2, 2], [3, 2], [2, 2], [3, 2], [6], [3], [], []]","[[], [], [], [], [], [], [3], [3, 5], [5, 3, 2], [2, 2, 2, 2], [2, 3, 2], [1, 4, 2], [1, 2, 7], [5, 4], [2], [], [], [], [], []]",1,0.15107035636901855
1461,3,"[[], [], [], [3], [2, 2], [2], [2], [2], [2], [4], [3], [1], [2], [1], [1, 2], [4, 4], [4], [], [], []]","[[], [], [], [], [], [1], [2], [2], [2, 2], [2, 2, 1], [1, 3, 2], [4, 2, 1], [3, 2, 2], [6], [1], [], [], [], [], []]",2,0.09777069091796875
1462,0,"[[], [], [], [], [9], [10], [2, 1], [2, 2], [1, 2], [2, 2], [2, 2], [2, 2], [1, 2], [1, 3], [2, 3], [2, 4], [6], [2], [], []]","[[], [], [], [], [7], [6, 3], [4, 1], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [1, 3], [6], [4], [], []]",1,0.15581202507019043
1463,7,"[[], [], [], [], [], [10], [13], [1, 3], [1, 2], [3], [3], [3], [4], [3], [3], [4], [3], [3], [2], []]","[[], [], [], [1], [4], [2], [2, 3], [2, 4], [2, 4], [2, 2], [2, 4], [2, 3], [2, 3], [3, 4], [5], [5], [], [], [], []]",1,0.08903694152832031
1464,7,"[[], [], [], [], [2], [5], [3], [3], [3], [3], [3], [2], [2], [2], [2], [2], [2], [1], [], []]","[[], [], [], [], [], [], [], [], [2], [2, 6], [2, 7], [7], [6], [3], [], [], [], [], [], []]",2,0.04424548149108887
1465,8,"[[], [], [], [3], [3], [2, 1], [2], [2], [2, 1], [2, 4], [7], [2, 1], [2, 1], [2, 1], [1, 2], [1, 2], [4], [], [], []]","[[], [], [], [], [], [], [3, 3], [5, 2, 1], [2, 4, 1], [1, 2, 1], [1, 1, 1], [1, 2, 1], [1, 2, 2], [1, 1, 7], [2], [], [], [], [], []]",2,0.17438292503356934
1466,8,"[[], [], [], [], [5], [7], [3, 2], [1, 3], [2, 3], [2, 3], [6], [3], [4], [5], [1, 2], [2, 1], [4], [2], [], []]","[[], [], [], [], [], [1], [5], [2, 2], [2, 6], [2, 4, 1], [2, 5], [2, 4, 2, 1], [6, 2, 1], [5, 4], [2], [], [], [], [], []]",1,0.11644792556762695
1467,5,"[[], [], [], [4], [8], [6], [2], [2], [3], [5], [3], [1], [2, 1], [2, 3], [9], [7], [], [], [], []]","[[], [], [], [], [4], [4], [2], [2], [2], [4, 2], [6, 2], [2, 3, 2], [2, 2, 2], [2, 5], [3], [3], [2], [2], [], []]",1,0.08974456787109375
1468,3,"[[], [], [], [], [8], [2], [2], [3], [4], [3, 2], [3], [2], [2], [2], [2, 3], [2, 2], [5], [3], [], []]","[[], [], [], [], [1], [1, 2], [1, 1, 1], [1, 2, 1], [1, 2, 2], [1, 2, 2], [1, 2, 2], [4, 2, 3], [3, 7], [5], [], [], [], [], [], []]",2,0.1390066146850586
1469,0,"[[], [], [], [], [3], [4], [4, 2], [3, 2], [4, 2], [2, 2], [2, 2], [1, 3], [1, 4], [1, 3], [7], [5], [], [], [], []]","[[], [], [], [2], [3, 2], [2, 2], [2, 2], [1, 2], [2, 2], [3, 2], [2, 2], [1, 3], [2, 2], [1, 4], [7], [5], [1], [], [], []]",1,0.14267468452453613
147,9,"[[], [], [], [], [], [3, 2], [2, 2], [2, 3], [1, 3], [2, 4], [4, 2], [1], [2], [1], [2], [2], [1], [1], [2], []]","[[], [], [], [], [], [], [5], [2, 2], [1, 1, 1], [1, 2, 5], [1, 1, 4], [6], [6], [4], [], [], [], [], [], []]",1,0.11642813682556152
1470,0,"[[], [], [], [3], [2, 3], [3, 2], [3, 1], [3, 2], [3, 2], [3, 3], [3, 3], [2, 3], [2, 3], [2, 4], [6], [6], [1], [], [], []]","[[], [], [], [], [], [], [8], [11], [6, 2], [4, 2], [3, 3], [1, 5], [2, 5], [2, 7], [7], [], [], [], [], []]",1,0.12297868728637695
1471,0,"[[], [], [], [2], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [3, 2], [2, 2], [2, 2], [2, 2], [2, 3], [2, 3], [6], [3], [], [], []]","[[], [], [], [], [], [5], [8], [4, 2], [4, 2], [3, 2], [2, 2], [2], [1, 2], [3, 3], [8], [5], [], [], [], []]",1,0.1461637020111084
1472,8,"[[], [], [], [2], [2], [2, 3], [1], [2, 1], [2, 2], [2, 1], [6], [2], [1, 2], [1, 2], [1, 1], [1, 2], [2], [], [], []]","[[], [], [], [], [2], [4], [1, 2], [2, 1], [1, 1], [3, 4], [2, 1], [1, 1, 1, 1], [1, 1, 1], [1, 1, 1], [5], [2], [], [], [], []]",9,0.18152976036071777
1473,2,"[[], [], [], [1], [5], [7], [1, 2], [3], [3], [3], [2], [6], [9], [11], [5], [4], [2], [], [], []]","[[], [], [], [], [3], [4], [5], [5], [1, 4], [3, 3], [2, 5], [3, 7], [6, 2], [5, 2], [1, 2], [1], [], [], [], []]",1,0.08741879463195801
