puzzle_id,label,row_hints,col_hints,num_solutions,json_file_path
1911,3,"[[], [], [2], [5], [2, 2], [2], [2], [3], [4], [6], [2], [2], [2, 2], [2, 2], [9], [7], [], [], [], []]","[[], [], [], [1], [3], [3], [1, 2], [1, 2], [1, 2], [1, 3], [7], [2, 5, 2], [2, 1, 1], [2, 2], [2, 4], [5], [1], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1911.json
1915,8,"[[], [], [], [], [5], [6], [3, 3], [2, 3], [2, 3], [2, 2], [2, 3], [4], [3], [4], [2, 2], [2, 2], [2, 2], [1, 3], [], []]","[[], [], [], [], [1], [4], [2], [4, 1], [8, 1], [3, 7], [3, 7], [2, 1], [7], [7], [5], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1915.json
1924,3,"[[], [], [3], [4], [9], [6, 2], [1, 5], [6], [3, 2], [2], [1], [1], [4], [9, 2], [13], [8, 1], [], [], [], []]","[[], [], [1], [4], [4], [2, 4], [2, 4], [2, 3], [2, 1, 3], [2, 2, 3], [5, 3], [1, 2, 1], [6, 2], [7, 2], [3, 6, 2], [1, 1, 1], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1924.json
1927,5,"[[], [], [], [], [5], [11], [5], [3], [2], [4], [6], [8], [2], [2], [1, 3], [2, 3], [7], [5], [], []]","[[], [], [], [], [2], [2], [3, 2], [3, 2], [2, 3, 2], [8, 2], [5, 2, 3], [4, 2, 3], [3, 5], [2, 4], [1], [1], [1], [1], [1], []]",2,./mnist_nonograms\mnist_puzzle_1927.json
1931,5,"[[], [], [], [], [], [3], [2, 8], [2, 2, 2], [2], [3], [3], [3], [2], [1, 2], [6], [5], [], [], [], []]","[[], [], [], [], [], [1], [2, 3], [4, 2], [6, 2], [1, 5], [5], [2], [2], [2], [2], [2], [1], [2], [2], []]",2,./mnist_nonograms\mnist_puzzle_1931.json
1932,6,"[[], [], [], [2], [3], [3], [2], [2], [2], [2], [3], [3, 3], [2, 3], [1, 3], [1, 2], [2, 2], [3], [], [], []]","[[], [], [], [], [1], [2], [3, 1], [3, 1], [3, 1], [3, 1], [2, 1, 2], [2, 4], [2, 3], [2, 2], [3], [2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1932.json
1933,9,"[[], [], [], [], [], [3], [1, 2], [1, 3], [2, 2], [2, 4], [3, 1], [1], [1], [1], [], [1], [], [], [], []]","[[], [], [], [], [], [], [1], [3], [3, 1], [2], [1, 1], [1, 7, 1], [5], [2], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1933.json
1935,3,"[[], [], [], [4], [2], [3], [2], [1], [2], [3], [4], [3], [2], [2], [4], [4], [5], [], [], []]","[[], [], [], [], [1], [1], [1], [1], [2, 1], [1, 5, 1], [1, 1, 2, 2], [1, 1, 1, 2], [3, 2, 2], [2, 1, 1], [3], [2], [], [], [], []]",3,./mnist_nonograms\mnist_puzzle_1935.json
1937,9,"[[], [], [], [], [2], [2], [1, 1], [1], [1, 3], [5], [1], [], [], [1], [2], [1], [1], [1], [1], []]","[[], [], [], [], [], [], [], [], [2, 2], [1, 1, 3], [1, 2], [2, 3], [6], [1], [], [], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_1937.json
1948,7,"[[], [], [], [], [1], [4], [4, 1], [1], [1], [1], [1], [1], [1], [1], [2], [2], [3], [2], [2], []]","[[], [], [], [], [], [], [1], [1], [1], [2, 2], [1, 8], [7, 3], [1, 1], [], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1948.json
1954,4,"[[], [], [], [2], [2], [2], [2], [2], [2], [3, 2], [2, 3], [1, 1], [1, 1], [2, 1], [7], [2], [1], [], [], []]","[[], [], [], [], [], [3], [2, 1], [2, 1], [1, 1], [2, 3], [3, 4], [1, 2, 1], [2, 2, 1], [2, 2, 1], [1], [1], [], [], [], []]",182,./mnist_nonograms\mnist_puzzle_1954.json
1968,2,"[[], [], [], [5], [1, 1], [1, 2], [1], [1], [1], [1], [3, 2], [2, 1, 2], [2, 2, 1], [1, 1, 1], [1, 3], [2, 3], [3], [], [], []]","[[], [], [], [], [5], [2, 1], [1], [1, 1], [2, 1, 1], [1, 2, 1], [1, 2, 1], [1, 2], [1, 2], [1, 2], [2, 3], [7], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_1968.json
1971,3,"[[], [], [], [], [2], [9], [2], [2], [2], [1], [7], [1], [2], [2], [2], [1], [1], [1], [1], []]","[[], [], [], [], [1], [1], [1], [1, 1], [1, 2, 2], [1, 2, 1, 1], [5, 1, 1], [3, 1, 1], [1, 1, 3], [4], [], [], [], [], [], []]",6,./mnist_nonograms\mnist_puzzle_1971.json
1972,9,"[[], [], [], [], [], [2], [4], [1, 2], [1, 3], [2, 3], [2, 2], [4], [1], [1], [1], [1], [2], [1], [1], []]","[[], [], [], [], [], [], [], [1], [4], [1, 2, 3], [2, 1, 3], [9], [6], [2], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1972.json
1977,6,"[[], [1], [2], [2], [2], [1], [1], [2], [3], [2, 3], [2, 4], [1, 2, 2], [1, 2, 1], [2, 2, 3], [8], [], [], [], [], []]","[[], [], [], [], [], [], [7], [4, 2], [3, 1], [4, 3], [4, 4], [3, 1], [2, 2], [2, 2], [4], [1], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1977.json
1979,7,"[[], [], [], [], [1, 4], [8], [1, 2], [1], [2], [3], [3], [2], [2], [1], [2], [3], [2], [2], [2], []]","[[], [], [], [], [], [2], [2], [1], [2], [2, 4], [2, 5], [3, 7], [8], [3], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1979.json
198,9,"[[], [], [], [], [4], [3, 1], [1, 1], [1, 1], [2], [1, 2], [1, 2], [1, 2, 2], [5, 2], [3, 2], [2], [2], [2], [2], [], []]","[[], [], [], [], [], [3], [2, 2], [2, 2], [2, 2], [1, 2], [2, 2], [2, 3], [8], [5, 1], [2], [2], [], [], [], []]",7,./mnist_nonograms\mnist_puzzle_198.json
1983,2,"[[], [], [5], [5], [1], [2], [2], [1], [1], [1], [2], [2], [2], [3], [5], [6], [], [], [], []]","[[], [], [], [], [], [], [2, 1], [2, 2], [2, 4], [2, 2, 1], [2, 2, 2], [5, 2], [2, 2], [1], [1], [1], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1983.json
1985,0,"[[], [], [], [], [5], [6], [4, 4], [4, 4], [3, 4], [3, 4], [3, 3], [2, 2], [2, 1], [2], [2, 2], [2, 2], [6], [5], [], []]","[[], [], [], [], [6], [7], [4, 2], [4, 2], [3, 2], [4, 2], [3, 2], [2, 1], [3], [5, 1], [5, 2], [5, 1], [6], [3], [], []]",2,./mnist_nonograms\mnist_puzzle_1985.json
1988,9,"[[], [], [], [], [3], [4], [3, 1], [2, 2], [2, 2], [1, 2], [1, 2], [2], [2], [2], [3], [3], [2], [2], [1], []]","[[], [], [], [], [3], [2], [2], [2], [2, 3], [3, 3], [3, 2], [2, 2], [2, 4], [5], [2], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1988.json
1991,0,"[[], [], [], [2], [5], [5], [3, 2], [2, 1], [3, 1], [3, 2], [3, 2], [2, 2], [2, 2], [1, 2], [2, 2], [7], [4], [], [], []]","[[], [], [], [], [], [5], [4, 3], [2, 2], [3, 2], [3, 2], [3, 1], [3, 2], [2, 2], [3, 3], [10], [3, 2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1991.json
1992,1,"[[], [], [], [2], [3], [2], [1], [1], [1], [1], [2], [2], [2], [1], [1], [1], [1], [], [], []]","[[], [], [], [], [], [], [], [], [2], [5], [5], [4], [3], [2], [], [], [], [], [], []]",3,./mnist_nonograms\mnist_puzzle_1992.json
1994,9,"[[], [], [], [], [], [3], [2, 1], [2, 3], [3, 3], [2, 4], [1, 5], [3, 2], [2], [1], [2], [2], [3], [2], [1], []]","[[], [], [], [], [], [3], [2, 1, 3], [2, 1, 2], [2, 2], [1, 1, 2], [1, 2, 3], [1, 4], [1, 4], [1, 4], [3], [1], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1994.json
1995,0,"[[], [], [], [1], [6], [7], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [2, 2], [1, 3], [2, 5], [7], [3], [], [], []]","[[], [], [], [], [1], [5], [4, 2], [4, 2], [3, 2], [3, 2], [2, 2], [3, 2], [2, 2], [2, 3], [10], [7], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1995.json
1996,9,"[[], [], [], [], [], [2], [3, 3], [2, 3], [2, 3], [8], [3, 2], [1], [2], [1], [2], [2], [1], [1], [2], []]","[[], [], [], [], [], [1], [5], [2, 2], [1, 2], [1, 1, 5], [1, 1, 4, 1], [7], [5], [4], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_1996.json
20,0,"[[], [], [], [2], [3, 1], [2, 2], [1, 2], [1, 2], [1, 1], [1, 2], [1, 2], [1, 1], [1, 1], [2, 1], [2, 2], [3, 1], [4], [], [], []]","[[], [], [], [], [], [4], [3, 3], [2, 2], [1, 2], [1, 1], [1, 2], [2, 1], [3, 1], [3, 1], [2, 2], [6], [], [], [], []]",39,./mnist_nonograms\mnist_puzzle_20.json
2010,2,"[[], [], [], [2], [2, 2], [2, 2], [2, 2], [2], [2], [2], [2], [2], [2], [1, 2], [8], [5], [3], [], [], []]","[[], [], [], [], [], [], [3, 2], [3, 3], [4], [1, 3], [1, 2], [2, 4], [11], [5, 1], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2010.json
2011,9,"[[], [], [], [], [4], [6], [3, 3], [2, 3], [2, 3], [2, 2, 2], [2, 3, 2], [4, 2], [1, 2], [2], [2], [3], [3], [3], [2], []]","[[], [], [], [], [2], [4], [3, 2], [2, 1], [2, 2], [1, 2], [2, 2], [5, 1], [15], [15], [2], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2011.json
2014,0,"[[], [], [], [], [5], [7], [3, 1], [3, 2], [2, 2], [2, 1], [2, 1], [1, 2], [1, 2], [1, 1], [2], [1, 3], [6], [3], [], []]","[[], [], [], [3], [2, 1], [2, 1], [2, 2], [3, 2], [2, 2], [2, 1], [1, 1], [2, 1], [2, 2], [2, 2], [2, 3], [9], [2], [], [], []]",4,./mnist_nonograms\mnist_puzzle_2014.json
2015,9,"[[], [], [], [], [], [3], [2, 2], [1, 2], [2, 2], [2, 1], [2, 1], [], [1], [1], [1], [], [1], [1], [1], []]","[[], [], [], [], [], [], [2], [3], [3], [2], [1, 3], [6, 3], [3], [], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2015.json
2016,3,"[[], [], [], [], [6], [2], [2], [2], [1], [2], [2], [2], [1], [1], [2], [1, 1], [1, 2], [3], [], []]","[[], [], [], [], [], [2], [1], [1], [1, 1], [1, 1, 1], [1, 2, 1], [1, 2, 2, 2], [4, 4], [3], [], [], [], [], [], []]",12,./mnist_nonograms\mnist_puzzle_2016.json
2017,9,"[[], [], [], [], [2], [9], [10], [4, 3], [2], [3, 1], [3, 3], [4, 4], [4, 4], [7], [5], [4], [4], [2], [2], []]","[[], [], [], [], [4], [6], [3, 3], [3, 3], [2, 3], [3, 3], [3, 2], [3, 2], [3, 7], [3, 8], [9], [2, 5], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2017.json
2018,0,"[[], [], [], [4], [5], [6], [2, 1], [4, 1], [4, 2], [5, 2], [4, 2], [3, 2], [2, 2], [3, 3], [3, 4], [6], [3], [], [], []]","[[], [], [], [], [1], [2, 2], [9], [10], [5, 2], [3, 2], [3, 2], [3, 3], [3, 3], [3, 3], [3, 4], [7], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2018.json
2020,2,"[[], [], [], [5], [10], [11], [3], [3], [3], [8, 2], [13], [3, 4], [3, 4], [3, 6], [9], [8], [2], [], [], []]","[[], [], [], [], [3, 3], [3, 6], [3, 7], [3, 2, 2], [3, 2, 3], [2, 2, 3], [2, 2, 2], [2, 2, 3], [2, 2, 3], [3, 6], [4, 4], [3, 4], [7], [2], [], []]",2,./mnist_nonograms\mnist_puzzle_2020.json
2021,0,"[[], [], [], [3], [1, 2], [1, 1], [2, 1], [1, 1], [2, 1], [1, 1], [1, 1], [1, 2], [2], [1], [1, 1], [1, 1], [2], [], [], []]","[[], [], [], [], [], [], [4, 2], [3, 1], [3, 1], [1], [1, 1], [1, 1], [1, 3], [9], [], [], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_2021.json
2023,6,"[[], [2], [3], [1], [], [1], [1], [1], [], [1], [1, 3], [2, 3], [2, 2], [1, 1], [5], [3], [], [], [], []]","[[], [], [], [], [], [], [], [1], [6], [2, 1, 2], [1, 1, 2], [2, 2, 2], [2, 3, 1], [2, 3], [], [], [], [], [], []]",16,./mnist_nonograms\mnist_puzzle_2023.json
2024,8,"[[], [], [], [], [7], [3, 3], [4, 2], [5, 2], [2, 2], [3, 3], [7], [7], [8], [3, 2], [1, 1], [2, 2], [7], [5], [], []]","[[], [], [], [], [], [1, 1], [4, 5], [8, 2], [2, 4, 2], [4, 3, 2], [4, 3, 2], [2, 4, 1], [1, 4, 2], [2, 2, 5], [5, 2], [4], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2024.json
2027,3,"[[], [], [], [], [3], [2, 1], [1], [2], [4], [1], [1], [1], [1], [1], [2], [2], [1, 2], [4], [], []]","[[], [], [], [], [], [], [1, 1], [2, 1], [1, 1], [1, 2, 1], [3, 2], [1, 1, 2], [1, 2], [6], [], [], [], [], [], []]",3,./mnist_nonograms\mnist_puzzle_2027.json
2036,2,"[[], [], [], [1, 2], [9], [5, 4], [4, 3], [1, 2], [2], [2], [2], [4], [3], [10], [13], [12], [1], [], [], []]","[[], [], [2], [2], [1, 3], [3, 3], [3, 3], [3, 3], [3, 3], [2, 3], [2, 3], [3, 3], [2, 5], [3, 5], [9, 1, 1], [6], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2036.json
2038,3,"[[], [], [], [], [2], [7], [1], [1], [1], [5], [3], [1], [1], [1], [1], [2], [2], [1], [1], []]","[[], [], [], [1], [1], [1], [1], [2], [2, 2], [3, 1], [1, 1], [2, 2], [2, 2], [6], [], [], [], [], [], []]",6,./mnist_nonograms\mnist_puzzle_2038.json
2039,5,"[[], [], [], [], [1, 3], [9], [2], [1], [1], [2, 4], [3, 3, 2], [3, 2], [2, 1], [1], [1, 2], [1, 2], [5], [3], [], []]","[[], [], [], [], [], [2], [2, 3, 2], [1, 4, 2], [1, 3, 2], [4, 1], [2, 1, 1], [1, 2, 1], [1, 2, 2], [1, 1, 1], [2, 5], [1, 2], [1], [], [], []]",8,./mnist_nonograms\mnist_puzzle_2039.json
2041,6,"[[], [], [1], [2], [2], [2], [1], [2, 2], [2, 4], [3, 2, 1], [2, 3, 2], [1, 1, 3], [1, 4], [1, 4], [6], [5], [], [], [], []]","[[], [], [], [], [], [], [7], [4, 2], [4, 2], [2, 2], [3, 4], [2, 5], [2, 2], [5], [1, 1], [2, 2], [4], [1], [], []]",2,./mnist_nonograms\mnist_puzzle_2041.json
2049,3,"[[], [], [], [], [8], [3, 3], [2], [3], [3], [5], [6], [1], [], [], [2, 1], [3, 2], [6], [3], [], []]","[[], [], [2], [2], [2], [1], [2], [2, 2], [2, 2, 2], [2, 2, 1], [2, 2], [1, 3, 1], [1, 2, 1, 2], [2, 2, 1], [4], [3], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2049.json
206,1,"[[], [], [], [1], [2], [2], [2], [2], [1], [2], [2], [2], [1], [2], [2], [3], [2], [], [], []]","[[], [], [], [], [], [], [1], [4], [6], [3], [2], [3], [4], [3], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_206.json
2062,9,"[[], [], [], [], [], [4], [1], [1, 1], [2, 1], [2, 2], [2, 2], [1, 1, 1], [3, 1], [1], [1], [], [1], [1], [1], []]","[[], [], [], [], [3], [4], [1], [1, 1], [1, 1], [1, 1], [1, 1], [1], [2, 6], [2, 3], [], [], [], [], [], []]",59,./mnist_nonograms\mnist_puzzle_2062.json
207,0,"[[], [], [4], [4], [2], [2, 2], [2, 2], [2, 1], [1, 1], [1, 1], [1, 1], [2, 1], [2, 2], [2, 2], [3, 3], [8], [], [], [], []]","[[], [], [], [], [9], [3, 3], [2], [1, 2], [2, 2], [2, 1], [2, 1], [1, 1], [1, 2], [2, 2], [2, 2], [2, 2], [5], [], [], []]",4,./mnist_nonograms\mnist_puzzle_207.json
2070,2,"[[], [], [], [5], [3, 3], [1, 1], [], [1], [2], [1], [1, 2], [8], [1, 4], [1, 2, 2], [1, 2, 2], [6, 2], [1], [], [], []]","[[], [], [], [], [2], [1, 3], [1, 2, 1], [1, 1, 1], [1, 1, 1], [1, 2, 2], [1, 1, 2], [2, 3], [1, 4], [2, 5], [2, 4], [4], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2070.json
2072,8,"[[], [], [], [], [5], [2, 2], [2, 1], [2, 1], [1, 1], [1, 2], [3], [2], [3], [2, 1], [1, 1], [1, 1], [4], [2], [], []]","[[], [], [], [], [], [3], [1, 2], [2, 2], [2, 2], [10], [4, 1], [1, 2], [1, 1], [1, 1], [4], [1], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2072.json
2074,1,"[[], [], [], [2], [2], [2], [2], [2], [2], [2], [2], [2], [3], [2], [3], [3], [2], [], [], []]","[[], [], [], [], [], [1], [3], [4], [5], [4], [3], [3], [3], [3], [2], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2074.json
2078,2,"[[], [], [], [2], [3, 2], [3, 2], [3, 2], [2, 2], [2], [3], [6], [2, 3], [2, 4], [2, 5], [5, 3], [3, 3], [1], [], [], []]","[[], [], [], [], [], [2], [2, 5], [4, 3, 2], [4, 1, 2], [1, 5], [1, 4], [1, 5], [7, 4], [6, 4], [2], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2078.json
208,3,"[[], [], [], [5], [], [1], [2], [1], [1], [5], [1, 3], [2], [1, 2], [1, 1], [1], [1, 1], [5], [], [], []]","[[], [], [], [], [], [1, 2], [2, 1], [1], [2, 1], [1, 2, 1], [1, 1, 1, 1], [1, 2, 1], [1, 1, 2, 1], [1, 1, 3, 1], [1], [], [], [], [], []]",477,./mnist_nonograms\mnist_puzzle_208.json
2084,6,"[[], [1], [], [1], [3], [1], [2], [1], [1], [2], [2], [2, 2], [2, 4], [2, 1, 1], [4], [2], [], [], [], []]","[[], [], [], [], [], [], [3], [6], [2, 2], [3, 4], [1, 1, 1], [2, 3], [1, 2], [2], [1], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2084.json
2085,2,"[[], [], [3], [6], [4, 2], [2, 2], [2], [2], [2], [2], [3], [6], [12], [12], [9], [6], [], [], [], []]","[[], [], [1], [3], [4], [4], [4], [2, 4], [2, 4], [2, 4], [2, 4], [2, 3], [2, 4], [2, 5], [11], [5, 1], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2085.json
2087,4,"[[], [], [], [], [1], [1, 1], [1, 1], [1, 1], [1, 2], [1, 2], [1, 2], [2, 3], [8], [1], [1], [1], [1], [], [], []]","[[], [], [], [], [], [3], [3, 2], [1, 1], [1], [1], [1], [2], [5], [13], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2087.json
2089,9,"[[], [], [], [], [], [3], [2], [2], [2, 2], [1, 4], [1, 2], [1, 1], [1], [1], [2], [2], [1], [], [], []]","[[], [], [], [], [], [], [1, 1], [1], [2], [2, 2, 3], [1, 1, 4], [1, 4], [1, 3], [1], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2089.json
209,1,"[[], [], [], [1], [1], [2], [2], [2], [2], [2], [1], [2], [2], [1], [1], [2], [2], [], [], []]","[[], [], [], [], [], [], [], [2], [3], [3], [4], [4], [4], [3], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_209.json
2092,5,"[[], [], [], [], [9], [9], [3], [4], [3], [4], [3], [3], [2], [3], [3, 2], [7, 3], [6], [3], [], []]","[[], [], [], [], [2], [1, 2], [4, 2], [4, 1], [5, 1], [2, 3, 2], [2, 2, 2], [2, 2, 2], [2, 3, 2], [2, 4, 3], [1, 6], [3], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2092.json
2093,3,"[[], [], [], [2], [9], [1, 4], [2], [3], [3], [6], [6], [4], [3], [2], [1, 4], [10], [1], [], [], []]","[[], [], [], [], [1], [1, 2], [2, 2, 1], [2, 2, 1], [2, 2, 2], [1, 2, 1], [2, 2, 1], [2, 5, 2], [5, 2, 2], [5, 2, 2], [4], [1], [], [], [], []]",4,./mnist_nonograms\mnist_puzzle_2093.json
2094,4,"[[], [], [], [], [1], [1], [1], [2, 2], [2, 2], [2, 2], [3, 2], [7], [3], [2], [2], [2], [1], [], [], []]","[[], [], [], [], [], [], [1], [3], [5], [5, 1], [1], [6], [9], [6], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2094.json
2107,3,"[[], [], [], [], [5], [7], [2], [2], [3], [7], [8], [1], [2], [2], [2, 2], [3, 2], [5], [3], [], []]","[[], [], [], [], [2], [3], [2, 3], [2, 2], [2, 2], [2, 2, 1], [2, 2, 1], [2, 3, 2], [2, 3, 3], [2, 2, 4], [3], [2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2107.json
2123,9,"[[], [], [], [], [1], [4], [1], [1, 2], [1, 4], [1, 1, 1], [2, 2, 1], [3, 2], [1], [1], [2], [2], [2], [3], [2], []]","[[], [], [], [], [], [5], [1, 2], [1, 1], [1, 1], [1, 1], [1, 2], [1, 4], [1, 5], [2, 4, 1], [5], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2123.json
2124,6,"[[], [1], [1], [2], [2], [1], [2], [2], [1], [8], [4, 2], [3, 1], [2, 2], [2, 2], [6], [3], [], [], [], []]","[[], [], [], [], [], [], [4], [7], [3, 2], [5, 2], [2, 2, 1], [2, 1, 1], [2, 1, 1], [3, 1, 2], [4], [1], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2124.json
2126,2,"[[], [], [], [], [6], [2, 2], [2, 1], [2, 2], [1, 2], [2], [2], [8], [2, 5], [2, 2, 2], [2, 3, 1], [2, 3, 1], [], [], [], []]","[[], [], [1], [2], [2], [1, 1], [2, 2, 2], [2, 2, 2], [1, 1, 1], [1, 3], [2, 3], [1, 2], [1, 4], [1, 7], [2, 3], [5], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2126.json
2127,9,"[[], [], [], [], [2], [4], [1, 1], [1, 2], [2, 3], [2, 3], [1, 2], [6], [5], [1], [2], [1], [1], [1], [2], []]","[[], [], [], [], [], [], [3], [2, 2, 1], [3, 2, 3], [1, 2, 2], [2, 4], [2, 5], [6], [3], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2127.json
2131,2,"[[], [], [], [2], [7], [5, 2], [2], [2], [3], [3], [4], [6], [2, 4], [1, 5, 2], [2, 2, 5], [5, 3], [1, 1], [], [], []]","[[], [], [], [], [], [2], [1, 6], [2, 2, 1], [2, 1, 3], [2, 6], [3, 4], [2, 6], [7, 3], [6, 3], [2], [2], [2], [1], [], []]",2,./mnist_nonograms\mnist_puzzle_2131.json
2133,7,"[[], [], [], [], [], [5], [8], [8], [1], [2], [3], [2], [1], [1], [2], [2], [2], [2], [2], []]","[[], [], [], [], [], [], [2], [2, 2], [3, 3], [3, 3], [3, 2], [3, 4], [3, 3], [5], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2133.json
2134,6,"[[], [1], [1], [1], [1], [2], [2], [1], [1], [], [2, 3], [2, 1], [1, 1], [1, 3], [4], [2], [], [], [], []]","[[], [], [], [], [], [], [], [], [5], [4, 2, 2], [4, 2], [2, 1, 2], [1, 1], [1, 2], [1], [], [], [], [], []]",6,./mnist_nonograms\mnist_puzzle_2134.json
2136,8,"[[], [], [], [], [7], [3, 2], [2, 2], [1, 2], [2, 2], [5], [3], [5], [2, 3], [2, 3], [2, 1], [2, 1], [5], [3], [], []]","[[], [], [], [], [], [1], [4], [2, 2, 5], [2, 7], [1, 3, 1], [1, 4, 2], [1, 1, 3, 2], [2, 1, 2, 2], [5, 2, 1], [2, 1], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2136.json
2141,5,"[[], [], [], [], [6], [5], [2], [2, 3], [2, 5], [4, 2], [3, 2], [2, 2], [2], [1], [2], [1, 2], [7], [4], [], []]","[[], [], [], [], [], [], [8, 2], [8, 2], [2, 2, 2], [2, 1, 2], [2, 1, 2], [1, 2, 1], [2, 2], [2, 2], [7], [4], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2141.json
2144,5,"[[], [], [], [], [], [], [7], [3], [2], [1], [1], [1, 2], [2, 2], [7], [], [], [], [], [], []]","[[], [], [], [], [3], [2], [1], [1], [1], [2, 1], [2, 1], [2, 1], [1, 1, 2], [1, 2], [1], [1], [1], [1], [], []]",7,./mnist_nonograms\mnist_puzzle_2144.json
2145,0,"[[], [], [], [2], [1], [3], [3, 1], [2, 1], [2, 1], [2, 1], [2, 1], [2, 2], [2, 2], [2, 2], [2, 2], [6], [2], [], [], []]","[[], [], [], [], [], [3], [6], [4, 2], [3, 1], [3, 2], [2, 2], [2, 1], [1, 1, 3], [3, 3], [4], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2145.json
2146,6,"[[], [], [1], [1], [2], [2], [], [1], [2], [1], [1], [1], [1, 1], [1, 1], [1, 1], [3], [], [], [], []]","[[], [], [], [], [], [], [], [], [5], [3, 1], [2, 2], [2, 2], [2], [1], [1], [], [], [], [], []]",8,./mnist_nonograms\mnist_puzzle_2146.json
2148,1,"[[], [], [], [], [2], [2], [3], [2], [2], [1], [2], [2], [2], [2], [3], [2], [2], [1], [], []]","[[], [], [], [], [], [2], [3], [2], [3], [4], [3], [3], [3], [3], [2], [], [], [], [], []]",7,./mnist_nonograms\mnist_puzzle_2148.json
215,9,"[[], [], [], [], [], [4], [3, 1], [2, 1], [1, 2], [2, 2, 1], [2, 3, 1], [1], [2], [2], [2], [2], [2], [2], [2], []]","[[], [], [], [], [1], [4], [2, 1], [1], [1, 1], [1, 1], [1, 2], [1, 1, 3], [1, 1, 7], [10], [], [], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_215.json
2153,6,"[[], [1], [2], [2], [2], [1], [1], [1, 4], [2, 6], [2, 2, 2], [2, 1, 2], [2, 1, 2], [1, 2, 1], [2, 2, 2], [10], [2], [], [], [], []]","[[], [], [], [], [4], [8], [2, 2], [3, 1], [3, 1], [2], [2, 2], [3, 3], [3, 2], [2, 1], [2, 1], [2, 1], [2, 1], [5], [2], []]",2,./mnist_nonograms\mnist_puzzle_2153.json
2159,3,"[[], [], [], [], [1, 5], [8], [2], [3], [3], [3], [6], [4, 2], [3], [3], [1, 2], [1, 3], [1, 1], [], [], []]","[[], [], [], [2], [1], [1], [1], [1, 1], [2, 2], [1, 2, 1], [1, 2, 2], [2, 3, 4], [2, 2, 4], [5, 4], [4], [2], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_2159.json
217,2,"[[], [], [], [3], [8], [4, 4], [1, 2], [1, 2], [2], [3], [3], [3], [2], [2], [10], [10], [1], [], [], []]","[[], [], [], [], [], [3, 2], [2, 2], [2, 2], [2, 2], [1, 4], [2, 5], [3, 3, 2], [3, 4, 2], [7, 2], [3, 2], [1], [], [], [], []]",2,./mnist_nonograms\mnist_puzzle_217.json
