puzzle_id,label,row_hints,col_hints,num_solutions,solving_time_sec
323,6,"[[], [2], [2], [2], [2], [2], [2], [2, 3], [2, 3], [1, 5], [7], [], [], [], []]","[[], [], [], [2], [6], [3, 1], [2, 1], [3, 2], [2, 2], [4], [4], [3], [], [], []]",1,0.13251209259033203
324,7,"[[], [], [], [], [6], [3, 2], [1], [1], [1, 2], [8], [2], [2], [1], [2], []]","[[], [], [], [1], [1, 2], [2, 1], [1, 1, 1], [1, 5], [1, 4], [6], [2, 1], [1], [], [], []]",1,0.08223915100097656
325,2,"[[], [], [3], [4, 1], [1, 1], [2], [2], [3], [6], [7], [7], [3, 1], [1], [], []]","[[], [], [], [3], [4], [4], [2, 3], [1, 3], [2, 4], [2, 6], [1, 3], [4], [], [], []]",1,0.09270763397216797
326,0,"[[], [], [1], [2], [5], [2, 2], [2, 1], [1, 1], [1, 1], [1, 1], [1, 2], [2, 3], [3], [], []]","[[], [], [], [], [6], [2, 2], [2, 1], [2, 2], [2, 1], [1, 1, 2], [2, 2], [4], [], [], []]",2,0.17702531814575195
327,3,"[[], [], [4], [3, 2], [1], [3], [3], [2], [1], [2], [1, 2], [7], [], [], []]","[[], [1], [2], [1], [1], [1], [1, 1, 1], [2, 1, 2], [2, 3, 2], [1, 1, 3], [4], [1], [], [], []]",1,0.16247200965881348
328,5,"[[], [], [], [5], [3], [2], [2], [7], [7], [2], [2], [1, 3], [4], [], []]","[[], [], [], [], [2], [4, 2], [5, 1], [2, 2, 2], [2, 2, 3], [1, 5], [1, 3], [1], [], [], []]",1,0.15614604949951172
329,4,"[[], [], [1], [1], [1], [1, 1], [2, 2], [1, 1], [7], [1, 4], [2], [2], [], [], []]","[[], [], [], [2], [3], [1, 1], [1, 2], [4], [4], [4], [3], [2], [], [], []]",1,0.08834695816040039
33,9,"[[], [], [], [], [4], [1, 2], [5], [1], [2], [2], [2], [1], [1], [1], []]","[[], [], [], [], [1], [1], [2, 2], [1, 1, 2], [1, 1, 2], [5], [3], [], [], [], []]",2,0.10265731811523438
330,3,"[[], [], [1], [5], [3], [4], [1], [1], [1], [1], [2], [6], [5], [], []]","[[], [], [], [], [1, 2], [1, 2], [2, 1, 2], [3, 2], [3, 2], [3, 2], [4], [], [], [], []]",2,0.06893444061279297
331,6,"[[], [1], [2], [2], [2], [1], [2, 1], [2, 2], [2, 2], [2, 4], [5], [1], [], [], []]","[[], [], [], [], [3], [5], [3, 1], [3, 2], [2, 3], [1, 4], [4], [], [], [], []]",1,0.13927936553955078
332,5,"[[], [], [1], [2], [2], [1], [2], [3], [2], [1], [1], [1, 2], [5], [], []]","[[], [], [], [], [], [3, 2], [1, 2, 1], [1, 1], [2, 1], [1, 2, 2], [1, 2], [1], [], [], []]",4,0.13821744918823242
333,8,"[[], [], [], [6], [1, 1], [1, 2], [5], [4], [4], [1, 2], [2, 1], [2, 1], [5], [], []]","[[], [], [], [], [2], [3, 4], [1, 3, 1], [1, 3, 1], [1, 3, 1], [1, 4, 2], [1, 1, 2], [3], [], [], []]",1,0.16628289222717285
334,9,"[[], [], [], [4], [1, 1], [1, 1], [1, 3], [1, 2], [2, 1], [5], [1], [2], [1], [], []]","[[], [], [], [], [4], [2, 2], [1, 1], [1, 1], [1, 1, 1, 1], [1, 7], [3], [], [], [], []]",1,0.1170964241027832
335,5,"[[], [], [], [], [2, 3], [1], [3], [1], [1], [1, 1], [2, 2], [], [], [], []]","[[], [], [], [1], [1], [1, 1], [2], [1, 1, 1], [1, 1], [3], [1], [1], [1], [], []]",21,0.14933204650878906
336,4,"[[], [], [], [1], [1, 1], [1, 1], [1, 1], [6], [6], [1], [2], [2], [1], [], []]","[[], [], [], [], [2], [5], [2], [2, 3], [5], [5], [1], [], [], [], []]",1,0.08954763412475586
337,7,"[[], [], [], [], [7], [1, 3], [1, 1], [1, 2], [2], [3], [3], [2], [2], [1], []]","[[], [], [], [], [3], [1, 3], [1, 3], [1, 2], [1, 3], [2, 3], [4], [2], [], [], []]",1,0.11799407005310059
338,4,"[[], [], [], [1, 1], [1, 1], [1, 1], [1], [1, 1], [2, 3], [3], [1], [2], [2], [1], []]","[[], [], [], [], [2], [2, 1], [1, 1], [1, 3], [4], [3], [2, 1], [1, 1], [], [], []]",18,0.13713383674621582
339,2,"[[], [], [4], [2, 2], [2], [1], [2], [3], [6], [2, 4], [5, 2], [4, 1], [], [], []]","[[], [], [2], [3], [4], [1, 2], [1, 3], [1, 2], [1, 3], [1, 5], [6, 2], [3], [], [], []]",1,0.17951440811157227
34,0,"[[], [], [], [4], [4], [3, 1], [3, 1], [2, 2], [2, 2], [2, 1], [1, 3], [4], [3], [], []]","[[], [], [], [], [], [7], [5, 2], [4, 3], [3, 2], [2, 4], [6], [], [], [], []]",1,0.11357522010803223
340,7,"[[], [], [], [2], [3], [1, 2], [2, 1], [2, 2], [2, 2], [1, 2], [1], [2], [2], [1], []]","[[], [], [], [], [3], [3], [3], [2, 2], [3, 2], [7], [3], [], [], [], []]",1,0.08413982391357422
341,3,"[[], [], [3], [6], [1], [1], [3], [4], [1], [1, 2], [1, 1], [3, 4], [4], [], []]","[[], [], [3], [1], [2], [1], [1, 1, 2], [2, 2, 2], [2, 2, 1], [2, 6], [1, 1, 1], [2], [], [], []]",2,0.16138935089111328
342,4,"[[], [], [], [], [1], [1], [3], [1, 3], [1, 1], [1, 1], [1], [2], [2], [], []]","[[], [], [], [], [1], [2], [1], [1, 2], [7], [2, 1], [1], [], [], [], []]",2,0.0742189884185791
343,8,"[[], [], [3], [2, 1], [1, 1], [1, 2], [3], [3], [3], [1, 2], [1, 2], [1, 2], [3], [], []]","[[], [], [], [], [3], [1, 1], [1, 2, 2], [1, 7], [2, 5], [1, 1], [1, 1], [3], [], [], []]",5,0.10238528251647949
344,9,"[[], [], [], [2], [2], [1, 1], [1], [2, 3], [5], [1], [1], [1], [1], [1], []]","[[], [], [], [], [3], [1, 2], [1, 1], [1, 2], [1, 2], [7], [1], [], [], [], []]",2,0.08668065071105957
345,1,"[[], [], [1], [2], [1], [2], [3], [2], [2], [3], [2], [2], [1], [], []]","[[], [], [], [], [], [3], [3], [4], [5], [5], [1], [], [], [], []]",1,0.04875993728637695
346,9,"[[], [], [], [3], [1, 2], [2, 2], [2, 2], [3], [1], [1], [1], [1, 2], [4], [], []]","[[], [], [], [1], [1], [2, 1], [3, 1], [1, 1, 2], [1, 2, 2], [7], [2], [], [], [], []]",4,0.10356330871582031
347,2,"[[], [], [5], [1, 2], [1], [2], [2], [1, 2], [4, 2], [3, 3], [1, 5], [5, 1], [], [], []]","[[], [], [3], [1, 1], [3, 1], [1, 1], [2, 1, 2], [1, 3], [1, 2], [1, 4], [2, 4, 2], [4], [], [], []]",1,0.16782474517822266
348,8,"[[], [], [1], [4], [5], [2, 1], [1, 3], [3], [3], [4], [2, 2], [5], [1], [], []]","[[], [], [], [], [], [2, 2], [2, 6], [2, 4, 1], [2, 4, 1], [5, 3], [2, 1], [], [], [], []]",1,0.128021240234375
349,7,"[[], [], [], [], [8], [2, 2], [1, 1], [2], [1], [2], [2], [2], [2], [1], []]","[[], [], [], [1], [3], [1, 2], [1, 2], [1, 2], [1, 2], [1, 3], [4], [2], [], [], []]",1,0.11149144172668457
35,5,"[[], [], [], [2], [4], [2], [2], [1, 1], [1, 1], [1], [1, 2], [3], [], [], []]","[[], [], [], [2], [1], [2, 1], [1, 1], [2, 1], [2, 3], [1], [1], [2], [1], [], []]",19,0.1502063274383545
350,9,"[[], [], [], [2], [2, 2], [1, 1], [2, 1], [1, 3], [2, 3], [2, 2], [1], [1], [2], [1], []]","[[], [], [], [], [3], [3, 2], [1, 1], [1, 2], [2, 7], [6, 1], [], [], [], [], []]",2,0.10500383377075195
351,1,"[[], [], [1], [2], [2], [2], [3], [2], [3], [2], [2], [2], [1], [], []]","[[], [], [], [], [], [3], [4], [4], [4], [5], [2], [], [], [], []]",2,0.03648686408996582
352,8,"[[], [], [3], [3, 2], [1, 1], [3, 1], [5], [6], [1, 1, 2], [1, 1], [1, 1], [6], [2], [], []]","[[], [], [], [], [1], [9], [1, 3, 1], [2, 3, 2], [1, 2, 2], [2, 3, 1], [3, 2, 1], [2], [], [], []]",1,0.1282646656036377
353,7,"[[], [], [], [3], [6], [1, 1], [2], [1], [2], [2], [2], [2], [2], [1], []]","[[], [], [], [], [], [2, 2], [2, 2], [2, 3], [2, 3], [1, 3], [3], [], [], [], []]",2,0.06203126907348633
354,4,"[[], [], [], [1], [1], [1, 1], [1, 1], [5], [2], [2], [1], [1], [], [], []]","[[], [], [], [], [], [4], [1, 1], [3], [5], [3], [], [], [], [], []]",2,0.07369780540466309
355,1,"[[], [], [1], [1], [1], [2], [3], [2], [3], [3], [2], [2], [2], [], []]","[[], [], [], [], [2], [4], [3], [4], [4], [5], [], [], [], [], []]",1,0.03451824188232422
356,3,"[[], [], [], [5], [1], [1], [3], [1], [2], [1], [1], [1], [4], [], []]","[[], [], [], [], [1], [1, 1], [1, 1], [1, 1, 1], [1, 3, 1], [3, 4], [], [], [], [], []]",1,0.06310725212097168
357,1,"[[], [], [1], [1], [2], [3], [3], [3], [3], [3], [3], [2], [1], [], []]","[[], [], [], [], [], [3], [4], [6], [6], [6], [], [], [], [], []]",1,0.06368541717529297
358,1,"[[], [], [1], [1], [1], [2], [1], [1], [1], [2], [2], [2], [2], [], []]","[[], [], [], [], [], [], [4], [8], [4], [], [], [], [], [], []]",2,0.057504892349243164
359,0,"[[], [], [1], [3], [6], [2, 2], [1, 1], [2, 1], [1, 1], [2, 1], [2, 2], [1, 4], [4], [], []]","[[], [], [], [2], [6], [3, 1], [2, 2], [2, 2], [2, 1], [3, 1], [2, 1], [7], [], [], []]",1,0.15949583053588867
36,6,"[[], [], [3], [3], [3], [2], [2], [5], [5], [3, 2], [6], [5], [], [], []]","[[], [], [], [], [], [5], [8], [4, 5], [3, 2, 2], [2, 5], [3], [], [], [], []]",1,0.07106161117553711
360,2,"[[], [], [4], [2, 3], [3], [3], [2], [3], [2], [2], [2], [8], [], [], []]","[[], [], [], [1], [2], [1, 3], [2, 5], [7, 1], [5, 1], [2, 1], [1], [1], [1], [], []]",1,0.09216833114624023
361,3,"[[], [], [], [6], [1, 2], [2], [3], [3], [4], [1], [1], [1, 3], [6], [], []]","[[], [], [], [2], [1], [1], [2, 2, 1], [1, 3, 2], [1, 3, 2], [1, 1, 4], [3], [3], [], [], []]",1,0.15575885772705078
362,9,"[[], [], [], [3], [2, 1], [2, 1], [1, 1], [1, 2], [5], [3], [2], [2], [2], [1], []]","[[], [], [], [], [], [4], [2, 2], [2, 5], [1, 6], [3, 2], [2], [], [], [], []]",1,0.11394166946411133
363,4,"[[], [], [1], [1], [1], [1], [1, 1], [1, 1], [5], [3], [2], [1], [1], [], []]","[[], [], [], [], [1], [3], [5], [3], [3], [2], [3], [], [], [], []]",3,0.064483642578125
364,9,"[[], [], [], [3], [1, 1], [1], [1, 1], [1], [1], [4], [2], [1], [1], [], []]","[[], [], [], [], [], [2, 1], [1, 1], [1, 4], [1, 3], [2, 2], [], [], [], [], []]",4,0.13262414932250977
365,2,"[[], [], [2], [6], [1, 1], [1], [2], [2], [3], [5], [8], [2, 3], [1], [], []]","[[], [], [1], [2], [3], [2, 2], [1, 2], [1, 3], [2, 5], [2, 3, 3], [4, 1], [], [], [], []]",2,0.12973284721374512
366,1,"[[], [], [1], [1], [2], [2], [2], [2], [2], [1], [1], [1], [1], [], []]","[[], [], [], [], [], [], [2], [9], [5], [], [], [], [], [], []]",3,0.05848884582519531
367,6,"[[], [1], [2], [2], [1], [2], [1], [2, 2], [1, 3], [1, 5], [7], [4], [], [], []]","[[], [], [], [], [4], [3, 2], [3, 2], [2, 3], [2, 3], [3], [4], [3], [], [], []]",1,0.12681937217712402
368,8,"[[], [], [1], [3], [1, 1], [1, 2], [3], [3], [3], [1, 1], [1, 1], [1, 2], [2], [], []]","[[], [], [], [], [], [4], [3, 2, 1], [1, 4, 1], [2, 6], [1], [1], [1], [], [], []]",2,0.14815211296081543
369,4,"[[], [], [], [1], [1, 1], [1, 2], [2, 1], [3, 1], [6], [2], [2], [2], [1], [], []]","[[], [], [], [], [3], [4], [1, 2], [1, 3], [4], [5], [2], [1], [], [], []]",1,0.09124183654785156
37,0,"[[], [], [1], [3], [4], [3, 2], [2, 2], [2, 2], [2, 1], [2, 2], [2, 3], [5], [1], [], []]","[[], [], [], [], [5], [7], [2, 1], [3, 2], [3, 2], [3, 2], [6], [3], [], [], []]",1,0.09057402610778809
370,7,"[[], [], [], [4], [1, 2], [1], [2], [2], [2], [2], [2], [1], [1], [1], []]","[[], [], [], [], [], [1], [1], [1, 8], [8], [2], [], [], [], [], []]",1,0.04018354415893555
371,7,"[[], [], [], [], [7], [2, 2], [2, 2], [1], [2], [1], [3], [3], [1], [2], []]","[[], [], [], [], [3], [3, 1], [1, 3], [1, 2], [1, 2], [1, 3], [5], [2], [], [], []]",1,0.0824582576751709
372,4,"[[], [], [1], [1], [1, 1], [1, 1], [1, 1], [2, 5], [5], [1], [1], [2], [2], [], []]","[[], [], [], [], [4], [2, 2], [1], [2, 2], [6], [5], [1], [1], [], [], []]",1,0.08540058135986328
373,4,"[[], [], [1], [], [1], [1], [2, 1], [1, 1], [7], [2], [1], [1], [], [], []]","[[], [], [], [1], [3], [1, 1], [1], [4], [2], [3], [2], [1], [], [], []]",1,0.04756975173950195
374,9,"[[], [], [], [1], [4], [2, 2], [2, 2], [2, 3], [5], [5], [2], [2], [1], [1], []]","[[], [], [], [], [2], [6], [3, 2], [1, 3], [8], [9], [], [], [], [], []]",1,0.08612442016601562
375,2,"[[], [], [3], [6], [1, 1], [2], [2], [4, 2], [6], [1, 4], [5, 1], [3, 2], [], [], []]","[[], [], [1], [3], [2, 2], [2, 2], [2, 4], [1, 3], [2, 2], [2, 6], [2, 3, 1], [3], [], [], []]",1,0.13624978065490723
376,5,"[[], [], [2], [4], [2, 1], [1], [1], [2], [3], [2], [2], [6], [3], [], []]","[[], [], [], [], [], [2, 1], [2, 3, 1], [2, 2, 2], [2, 2, 2], [2, 4], [2], [], [], [], []]",2,0.14448809623718262
377,7,"[[], [], [], [], [7], [1, 2, 2], [2, 1], [2], [2], [3], [2], [2], [2], [2], []]","[[], [], [], [], [1, 1], [3, 2], [1, 2], [2, 3], [2, 2], [1, 3], [5], [2], [], [], []]",1,0.1435527801513672
378,2,"[[], [], [4], [1, 2], [1], [1], [1], [2], [2, 2], [6], [2, 4, 1], [2, 3], [], [], []]","[[], [], [], [2], [1, 3], [1, 2, 1], [1, 3], [1, 2], [2, 4], [6, 2], [1], [1], [1], [], []]",2,0.1107792854309082
379,4,"[[], [], [1], [1], [1], [2], [1, 1], [1, 2], [5], [3], [2], [1], [1], [], []]","[[], [], [], [], [1], [3], [1, 3], [3], [3], [3, 1], [3], [1], [], [], []]",9,0.08607053756713867
38,7,"[[], [], [], [], [7], [1], [1], [1], [5], [5], [1], [1], [], [], []]","[[], [], [], [1], [1, 1], [1, 1], [1, 1], [1, 1], [1, 4], [5], [1], [1], [1], [], []]",1,0.09155106544494629
380,4,"[[], [], [1], [2], [1, 2], [2, 1], [2, 1], [1, 2], [2, 4], [8], [2, 1], [1], [2], [], []]","[[], [], [], [4], [4, 2], [2, 1], [2], [2], [1], [6], [6, 1], [1, 2], [1], [], []]",1,0.1546010971069336
381,2,"[[], [], [2], [4], [3, 1], [1, 1], [2], [2], [6], [2, 4], [1, 6], [3, 2], [], [], []]","[[], [], [], [3], [2, 1], [1, 2], [2, 3], [2, 3], [3, 4], [2, 6], [4, 2], [], [], [], []]",1,0.12468767166137695
382,1,"[[], [], [2], [3], [3], [3], [2], [3], [3], [3], [3], [3], [2], [], []]","[[], [], [], [], [], [], [9], [11], [4, 6], [], [], [], [], [], []]",1,0.04049324989318848
383,9,"[[], [], [], [3], [2, 2], [1, 1], [1, 2], [7], [6], [2], [2], [2], [2], [1], []]","[[], [], [], [], [3], [1, 2, 2], [1, 2, 2], [2, 2, 2], [1, 4], [2, 4], [4], [], [], [], []]",1,0.14615869522094727
384,7,"[[], [], [], [], [1], [8], [1], [1], [1, 1], [5], [1], [1], [1], [], []]","[[], [], [1], [1], [1], [1, 1], [1, 1], [1, 1], [1, 6], [3, 1], [1], [], [], [], []]",3,0.08473682403564453
385,2,"[[], [], [5], [3, 2], [3, 2], [2], [2], [6], [7], [2, 5], [5, 3], [3, 2], [], [], []]","[[], [], [3], [4], [2, 2], [4], [2, 4], [3, 3], [3, 4], [1, 6], [5, 2], [4], [], [], []]",1,0.13731789588928223
386,8,"[[], [], [], [5], [2], [1, 1], [6], [4], [1, 1], [1, 1], [1, 2], [1, 2], [4], [], []]","[[], [], [], [2], [2, 1], [1, 1], [1, 1, 4], [1, 3, 1], [1, 2, 1], [2, 2], [1, 2, 2], [2], [], [], []]",1,0.16195201873779297
387,7,"[[], [], [], [], [6], [2, 1], [1, 2], [1], [2], [3], [2], [1], [2], [2], []]","[[], [], [], [], [2, 1], [2, 2], [1, 2], [1, 2], [1, 3], [1, 4], [3], [], [], [], []]",2,0.12515878677368164
388,6,"[[], [1], [1], [2], [1], [], [1], [1, 1], [1, 3], [2], [3], [], [], [], []]","[[], [], [], [], [], [], [5], [2, 2], [2, 1, 1], [1, 2], [1], [], [], [], []]",3,0.0629129409790039
389,9,"[[], [], [], [2], [2, 1], [1, 1], [1, 1], [5], [5], [2], [2], [2], [1], [1], []]","[[], [], [], [], [], [3], [1, 2, 3], [1, 5], [2, 4], [1, 3], [2], [], [], [], []]",3,0.09260988235473633
39,6,"[[], [], [2], [3], [2], [1], [1, 2], [1, 3], [1, 2], [1, 2, 1], [5], [3], [1], [], []]","[[], [], [], [], [], [5], [3, 2], [3, 4], [2, 5], [3, 1], [2, 1], [], [], [], []]",1,0.10245013236999512
390,2,"[[], [], [2], [2, 1], [2, 1], [1, 1], [2], [2], [1], [1, 1], [6], [2, 2], [1], [], []]","[[], [], [], [], [], [2, 3], [3, 3], [1, 2, 1], [1, 2, 1], [4, 2], [3], [], [], [], []]",2,0.14356136322021484
391,2,"[[], [], [1], [2], [4], [2, 1], [2, 1], [1, 3], [2, 2], [2, 4], [1, 3, 1], [4, 1], [], [], []]","[[], [], [3], [2, 1], [2, 1], [2], [1], [2, 2], [6], [2, 3], [6, 3], [1], [], [], []]",1,0.1608436107635498
392,3,"[[], [], [], [6], [1, 1], [1], [2], [4], [6], [2], [2], [1, 2], [4], [], []]","[[], [], [1], [1], [1], [1, 1, 2], [1, 2, 1], [1, 2, 1], [1, 3, 1], [5, 1], [4], [2], [], [], []]",1,0.1577587127685547
393,8,"[[], [], [], [5], [3, 1], [1, 2], [1, 2], [3], [3], [4], [2, 2], [2, 2], [3], [], []]","[[], [], [], [1], [3], [2, 1], [6, 2], [2, 5], [2, 4], [1, 1], [1, 2], [3], [], [], []]",1,0.14050531387329102
394,1,"[[], [], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [1], [], []]","[[], [], [], [], [], [], [8], [10], [2], [1], [], [], [], [], []]",3,0.06622767448425293
395,6,"[[], [1], [2], [2], [2], [2], [1], [2, 2], [2, 3], [2, 2, 1], [7], [4], [], [], []]","[[], [], [], [], [4], [7], [2, 2], [3, 3], [2, 3], [1, 1, 1], [4], [2], [], [], []]",1,0.14762568473815918
396,5,"[[], [], [1], [2], [1], [1], [1], [5], [2, 1], [1], [1], [1, 1], [2], [], []]","[[], [], [], [], [1], [2, 1], [4, 1], [2, 1], [2, 1, 1], [1, 1], [2], [], [], [], []]",54,0.22756457328796387
397,1,"[[], [], [1], [2], [2], [2], [3], [2], [3], [1], [2], [2], [2], [], []]","[[], [], [], [], [2], [3], [3], [3], [4], [4], [3], [], [], [], []]",1,0.06511783599853516
398,1,"[[], [], [1], [2], [2], [1], [2], [2], [2], [1], [2], [2], [1], [], []]","[[], [], [], [], [], [], [], [11], [2, 3, 2], [], [], [], [], [], []]",1,0.0665748119354248
399,0,"[[], [], [1], [5], [3, 2], [3, 1], [2, 1], [3, 1], [2, 2], [2, 3], [8], [6], [2], [], []]","[[], [], [], [2], [5], [4, 3], [4, 3], [3, 2], [2, 2], [2, 3], [2, 3], [7], [], [], []]",1,0.11957335472106934
4,9,"[[], [], [], [], [5], [2, 2], [2, 1], [1, 3], [5], [2], [2], [2], [2], [2], []]","[[], [], [], [], [3], [2, 1], [2, 2], [1, 6], [1, 7], [3, 1], [2], [], [], [], []]",1,0.10471177101135254
40,1,"[[], [], [], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [], []]","[[], [], [], [], [], [], [2], [10], [8], [], [], [], [], [], []]",2,0.04688763618469238
400,2,"[[], [], [5], [1, 3], [3], [2], [1], [2, 1], [2, 1], [2, 1], [5], [7], [], [], []]","[[], [], [], [2], [1, 2], [1, 4], [2, 3], [3, 2], [3, 2], [8], [1], [1], [1], [], []]",1,0.15010404586791992
401,6,"[[], [1], [1], [2], [2], [1], [2], [1, 2], [1, 2], [1, 3], [5], [1], [], [], []]","[[], [], [], [], [], [5], [2, 1], [2, 1], [2, 3], [2, 4], [3], [], [], [], []]",2,0.10960602760314941
402,4,"[[], [], [], [], [1], [1, 1], [1, 1], [2, 3], [7], [1], [1], [2], [2], [], []]","[[], [], [], [1], [2], [3], [1, 1], [2, 2], [2, 3], [3], [3], [], [], [], []]",1,0.07475471496582031
403,5,"[[], [], [], [4], [3], [1], [2], [2], [1], [1, 1], [2, 2], [4], [], [], []]","[[], [], [1], [1], [2], [1, 1], [2, 1], [1, 2], [1, 1, 1], [2, 3], [1], [1], [1], [], []]",1,0.13382554054260254
404,8,"[[], [], [], [4], [1, 2], [2, 1], [2], [4], [1, 2], [1, 1], [1, 2], [1, 2], [5], [], []]","[[], [], [], [1], [1, 3], [1, 1, 1], [1, 1, 1], [1, 2, 1], [1, 2, 1], [3, 2, 2], [1, 4], [1], [], [], []]",3,0.20420074462890625
405,3,"[[], [], [3], [3, 1], [2], [1], [2], [4], [2], [1, 1], [1, 1], [3, 3], [4], [], []]","[[], [], [3], [1], [2], [1], [1, 1, 1], [1, 1, 2], [2, 2, 1], [1, 3, 2], [1, 2, 2], [2], [], [], []]",2,0.17201495170593262
406,1,"[[], [], [1], [1], [2], [2], [2], [2], [2], [2], [2], [2], [1], [], []]","[[], [], [], [], [], [], [5], [9], [3], [2], [], [], [], [], []]",3,0.04743838310241699
407,5,"[[], [], [], [3], [2], [1], [2], [3], [1], [1, 2], [2, 2], [4], [], [], []]","[[], [], [1], [1], [1], [1, 1], [2, 1], [1, 1], [1, 2], [1, 4], [2, 1], [1], [1], [], []]",24,0.1660301685333252
408,1,"[[], [], [], [1], [2], [2], [2], [2], [1], [1], [1], [1], [2], [], []]","[[], [], [], [], [], [], [], [9], [5, 1], [], [], [], [], [], []]",1,0.03765559196472168
409,9,"[[], [], [], [1], [2, 1], [1, 1, 1], [1, 2], [2, 2], [5], [2], [2], [1], [2], [1], []]","[[], [], [1], [], [], [3, 2], [1, 2, 2], [1, 3], [1, 4], [1, 3], [3], [], [], [], []]",4,0.13389253616333008
41,8,"[[], [], [], [3, 1], [3, 1], [2, 2], [4], [2], [3], [2, 2], [1, 2], [2, 2], [2], [], []]","[[], [], [], [], [1], [1, 4], [3, 2, 1], [2, 3, 1], [2, 6], [1, 2, 2], [2], [1], [], [], []]",1,0.21094083786010742
410,2,"[[], [], [5], [2], [2], [2], [2], [3], [2], [2, 4], [7], [4], [], [], []]","[[], [], [], [1], [1, 2], [1, 3], [1, 5], [1, 3, 1], [6, 1], [3, 1], [2], [1], [1], [1], []]",1,0.10230731964111328
411,7,"[[], [], [], [], [6], [2, 1], [1, 2], [2], [3], [2], [2], [2], [2], [1], []]","[[], [], [], [], [2], [1, 3], [1, 3], [1, 3], [1, 3], [1, 3], [3], [1], [], [], []]",1,0.08176183700561523
412,4,"[[], [], [], [], [], [1, 1], [1], [4], [2], [2], [1], [1], [], [], []]","[[], [], [], [], [], [2], [1], [5], [3], [1, 1], [], [], [], [], []]",2,0.061305999755859375
413,4,"[[], [], [1], [1], [1, 1], [1, 1], [1, 1], [2, 1], [3, 1], [2], [2], [1], [1], [], []]","[[], [], [], [], [2], [3], [2, 1, 1], [3], [2], [2], [3], [2], [], [], []]",18,0.09267139434814453
414,4,"[[], [], [1], [3], [3], [2, 1], [2, 1], [1, 1], [2, 1], [6], [5], [1], [1], [], []]","[[], [], [], [], [2], [5], [2, 2], [3, 2], [2, 2], [11], [], [], [], [], []]",1,0.12720394134521484
415,8,"[[], [], [], [3], [4, 2], [3, 2], [1, 2], [5], [3], [4], [2, 2], [2, 2], [4], [], []]","[[], [], [], [2], [3], [2, 1], [4, 1, 2], [2, 5], [2, 4], [2, 2], [1, 2], [4], [2], [], []]",1,0.12402462959289551
416,1,"[[], [], [1], [1], [2], [2], [3], [3], [2], [3], [3], [3], [], [], []]","[[], [], [], [], [], [1], [3], [6], [7], [6], [], [], [], [], []]",1,0.060378074645996094
417,5,"[[], [], [], [], [], [2], [1], [3], [1], [1, 1], [5], [], [], [], []]","[[], [], [], [1], [1], [1], [2, 1], [1, 1, 1], [1, 1, 1], [2], [], [], [], [], []]",5,0.1104273796081543
418,8,"[[], [], [], [], [], [1], [1, 1], [3], [1], [1, 1], [1, 1], [], [], [], []]","[[], [], [], [1], [1], [1], [1, 1], [1], [2, 1], [1], [1], [], [], [], []]",673,1.1674249172210693
419,9,"[[], [], [], [2], [1, 1], [2, 1], [1, 2], [5], [1], [3], [2], [2], [2], [1], []]","[[], [], [], [], [], [3, 2], [2, 1, 2], [1, 3], [1, 1, 2], [1, 4], [3], [], [], [], []]",1,0.1376504898071289
42,7,"[[], [], [], [], [3], [2, 1], [1], [1], [1], [2], [2], [1], [1], [1], []]","[[], [], [], [], [1], [1], [], [1, 5], [1, 5], [2], [], [], [], [], []]",2,0.06948685646057129
420,5,"[[], [], [], [4], [2], [2], [4], [1, 1], [1], [1], [2], [2], [1], [1], []]","[[], [], [], [], [], [3, 1], [3, 1], [2, 1, 1], [1, 1, 2], [1, 4], [1], [], [], [], []]",2,0.11106085777282715
421,6,"[[], [1], [2], [2], [2], [2], [2, 1], [2, 3], [2, 4], [2, 4], [6], [2], [], [], []]","[[], [], [], [], [4], [6], [3, 2], [2, 3], [2, 3], [2, 4], [4], [2], [], [], []]",2,0.11462163925170898
422,7,"[[], [], [], [], [7], [1], [1], [1], [2], [1], [1], [1], [], [], []]","[[], [], [], [], [1], [1], [1], [1, 4], [1, 2], [3], [1], [], [], [], []]",1,0.054556846618652344
423,9,"[[], [], [], [2], [5], [2, 1], [1, 2], [5], [1, 2], [2], [1], [1], [2], [1], []]","[[], [], [], [], [], [3, 2], [2, 2, 2], [1, 1, 2], [2, 3], [2, 3], [3], [], [], [], []]",4,0.14047956466674805
424,9,"[[], [], [], [3], [6], [2, 2], [6], [5], [2], [2], [2], [2], [2], [1], []]","[[], [], [], [3], [4], [1, 2], [2, 2], [6], [7], [3], [4], [1], [], [], []]",1,0.08369135856628418
425,3,"[[], [], [], [5], [2, 2], [1], [2], [4], [2, 2], [1, 1], [2, 2], [6], [], [], []]","[[], [], [1], [3], [1], [1], [1, 2, 1], [2, 2, 1], [1, 1, 2], [1, 5], [1, 1, 1], [3], [1], [], []]",3,0.15500807762145996
426,7,"[[], [], [], [], [1], [10], [10], [2], [2], [2], [3], [3], [3], [2], []]","[[], [], [2], [2], [2], [2], [2], [2, 4], [2, 5], [8], [4], [3], [], [], []]",1,0.0737311840057373
